Condition,RedToyReward,YellowToyReward,LearnC,LearnR,TeachC,TeachR,DiscoverC,DiscoverR,ExploreProb,TeacherReward,Decision
Equal_Costs,142,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,142,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,142,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,142,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,142,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,142,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,143,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,143,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,143,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,143,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,143,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,143,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,143,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,143,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,143,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,144,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,144,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,144,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,144,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,144,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,144,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,144,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,144,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,144,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,145,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,145,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,145,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,145,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,145,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,145,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,145,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,145,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,145,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,146,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,146,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,146,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,146,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,146,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,146,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,146,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,146,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,146,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,147,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,147,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,147,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,147,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,147,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,147,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,147,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,147,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,147,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,148,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,148,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,148,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,148,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,148,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,148,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,148,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,148,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,148,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,149,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,149,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,149,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,149,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,149,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,149,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,149,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,149,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,149,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,150,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,150,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,150,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,150,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,150,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,150,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,150,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,150,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,150,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,151,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,151,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,151,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,151,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,151,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,151,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,151,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,151,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,151,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,152,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,152,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,152,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,152,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,152,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,152,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,152,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,152,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,152,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,153,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,153,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,153,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,153,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,153,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,153,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,153,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,153,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,153,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,154,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,154,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,154,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,154,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,154,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,154,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,154,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,154,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,154,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,155,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,155,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,155,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,155,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,155,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,155,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,155,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,155,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,155,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,156,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,156,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,156,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,156,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,156,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,156,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,156,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,156,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,156,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,157,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,157,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,157,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,157,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,157,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,157,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,157,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,157,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,157,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,158,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,158,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,158,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,158,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,158,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,158,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,158,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,158,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,158,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,159,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,159,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,159,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,159,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,159,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,159,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,159,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,159,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,159,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,160,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,160,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,160,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,160,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,160,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,160,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,160,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,160,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,160,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,161,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,161,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,161,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,161,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,161,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,161,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,161,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,161,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,161,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,162,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,162,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,162,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,162,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,162,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,162,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,162,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,162,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,162,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,163,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,163,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,163,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,163,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,163,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,163,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,163,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,163,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,163,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,164,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,164,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,164,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,164,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,164,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,164,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,164,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,164,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,164,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,165,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,165,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,165,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,165,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,165,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,165,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,165,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,165,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,165,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,166,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,166,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,166,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,166,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,166,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,166,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,166,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,166,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,166,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,167,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,167,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,167,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,167,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,167,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,167,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,167,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,167,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,167,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,168,44,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,168,44,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,168,44,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,168,44,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,168,44,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,168,44,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,44,44,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,44,44,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,168,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,44,168,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,44,168,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,1,44,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,1,44,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,1,44,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,1,44,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,44,44,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,44,1,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,44,1,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,2,44,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,2,44,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,2,44,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,2,44,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,44,44,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,44,2,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,44,2,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,3,44,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,3,44,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,3,44,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,3,44,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,44,44,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,44,3,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,44,3,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,4,44,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,4,44,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,4,44,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,4,44,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,44,44,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,44,4,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,44,4,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,5,44,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,5,44,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,5,44,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,5,44,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,44,44,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,44,5,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,44,5,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,6,44,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,6,44,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,6,44,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,6,44,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,44,44,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,44,6,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,44,6,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,7,44,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,7,44,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,7,44,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,7,44,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,44,44,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,44,7,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,44,7,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,8,44,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,8,44,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,8,44,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,8,44,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,44,44,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,44,44,0,1,0,1,0,1,1,Variable,Either
